16:30:42 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:45:32 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:45:33 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:34 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:45:35 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:45:36 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:37 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:45:38 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:45:39 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:40 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:45:41 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:45:42 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:43 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:45:44 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:45:45 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:46 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:48 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:45:49 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:50 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:45:51 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:45:53 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:45:54 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:45:55 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:45:56 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:45:57 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:45:58 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:46:00 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:46:01 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:46:02 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:46:03 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:46:05 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:46:06 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:46:07 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:46:08 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:46:09 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:46:10 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:46:10 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:46:11 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:46:12 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:46:13 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:46:14 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:46:15 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:46:16 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:46:17 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:46:18 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:46:19 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:46:20 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:46:21 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:46:22 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:46:23 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:46:24 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:46:25 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:46:26 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:46:28 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:46:29 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:46:30 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:46:31 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:46:32 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:46:33 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:46:34 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:46:35 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:46:36 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:46:37 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:46:39 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:46:40 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:46:41 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:46:42 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:46:43 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:46:44 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:46:45 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:46:46 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:46:47 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:46:48 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:46:49 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:46:50 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:46:51 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:46:52 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:46:53 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:46:54 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:46:55 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:46:56 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:46:57 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:46:58 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:46:59 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:47:00 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:47:01 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:47:02 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:47:03 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:47:04 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:47:05 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:47:06 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:47:07 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:47:08 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:47:09 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:47:10 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:47:11 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:47:12 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:47:13 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:47:14 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:47:15 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:47:16 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:47:17 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:47:18 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:47:19 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:47:20 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:47:21 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:47:22 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:47:23 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:47:24 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:47:25 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:47:26 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:47:27 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:47:28 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:47:29 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:47:30 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:47:31 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:47:32 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:47:33 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:47:34 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:47:35 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:47:36 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:47:37 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:47:39 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:47:40 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:47:41 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:47:42 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:47:43 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:47:44 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:47:45 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:47:46 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:47:47 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:47:48 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:47:49 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:47:50 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:47:50 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:47:52 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:47:53 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:47:54 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:47:56 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:47:58 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:47:59 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:48:00 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:48:01 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:48:02 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:48:03 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:04 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:48:05 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:48:06 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:07 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:48:08 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:48:09 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:10 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:48:11 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:48:12 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:48:13 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:48:14 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:48:15 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:16 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:48:17 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:48:18 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:48:19 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:20 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:48:21 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:48:23 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:48:24 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:48:25 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:26 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:48:27 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:48:28 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:29 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:48:30 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:48:31 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:32 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:48:34 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:48:35 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:35 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:48:36 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:48:38 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:40 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -22 | DataHex: 020106050955542D330716E6FC05510400
16:48:40 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:48:41 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:48:42 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:43 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:48:44 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:48:45 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:46 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:48:47 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:48:48 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:49 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:48:50 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:48:51 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:52 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -17 | DataHex: 020106050955542D330716E6FC05510400
16:48:53 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:48:54 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:55 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:48:56 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:48:57 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:48:59 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:49:00 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -20 | DataHex: 020106050955542D330716E6FC05510400
16:49:01 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -18 | DataHex: 020106050955542D330716E6FC05510400
16:49:02 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -23 | DataHex: 020106050955542D330716E6FC05510400
16:49:03 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
16:49:04 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -19 | DataHex: 020106050955542D330716E6FC05510400
16:49:05 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -24 | DataHex: 020106050955542D330716E6FC05510400
16:49:06 INFO   CRC VALID | Address: 50:32:5F:D7:1B:7A | RSSI: -21 | DataHex: 020106050955542D330716E6FC05510400
